Data_ID,Event_ID,Species,Num_ Observed,Age,Composition,Breeding_Plumage,Breeding_Status,Data_Location_ID,Notes
"20160915160003-814490020.275116","{DACE103D-9314-42FE-A5AA-DEBA02D14A7A}","BAEA",4.0000000000000000e+00,"Ad","Unk",,,,"includes a pair with a juv."
"20160915160043-709037899.971008","{DACE103D-9314-42FE-A5AA-DEBA02D14A7A}","HADU",5.0000000000000000e+00,"Unk","F/Juv",,,,"at river mouth"
"20160915160122-45352756.9770813","{DACE103D-9314-42FE-A5AA-DEBA02D14A7A}","MEGU",3.0000000000000000e+00,"Ad","Unk","N",,,"seen from road"
"20160915160153-414032697.677612","{DACE103D-9314-42FE-A5AA-DEBA02D14A7A}","MALL",5.0000000000000000e+00,"Unk","Unk","N",,,"seen from road"
"20160915160212-862619340.419769","{DACE103D-9314-42FE-A5AA-DEBA02D14A7A}","BAEA",1.0000000000000000e+00,"Juv","Unk",,,,"with adult pair at river mouth"
"20160915160247-790480017.662048","{DACE103D-9314-42FE-A5AA-DEBA02D14A7A}","ULGU",3.0000000000000000e+01,"Unk","Unk",,,,"too foggy to ID"
"20160915160316-373536169.528961","{DACE103D-9314-42FE-A5AA-DEBA02D14A7A}","GLGU",2.0000000000000000e+00,"Ad","Unk","N",,,"seen from road"
"20160915160505-871445834.636688","{C1A69892-15D7-46EE-B867-86C815B0004D}","NOHA",1.0000000000000000e+00,"Ad","F",,,,"First viewed from interp. signs, but seen multiple times on Dyea flats."
"20160915160642-56236863.1362915","{C1A69892-15D7-46EE-B867-86C815B0004D}","NOHA",1.0000000000000000e+00,"Ad","M",,,,"Flew overhead at the Taiya River Bridge."
"20160915160713-949556648.731232","{C1A69892-15D7-46EE-B867-86C815B0004D}","BEKI",1.0000000000000000e+00,"Ad","M",,,,"Merganser Log"
"20160915160737-364018678.665161","{C1A69892-15D7-46EE-B867-86C815B0004D}","SSHA",1.0000000000000000e+00,"Ad","M",,,,"Seen flying with female upstream from boat pullout."
"20160915160817-524868428.707123","{C1A69892-15D7-46EE-B867-86C815B0004D}","SSHA",1.0000000000000000e+00,"Ad","F",,,,"Seen flying with male upstream from boat pullout."
"20160915160855-767111659.049988","{C1A69892-15D7-46EE-B867-86C815B0004D}","BAEA",1.0000000000000000e+00,"Ad","Unk",,,,"In trees upstream from boat pullout."
"20160915161042-592458248.138428","{6838A345-166A-42B5-A3F3-7392FBF6AC63}","BAEA",1.0000000000000000e+00,"Ad","Unk",,,,"S. End Flats"
"20160915161109-468700110.912323","{6838A345-166A-42B5-A3F3-7392FBF6AC63}","RBME",1.4000000000000000e+01,"Unk","Unk","N",,,"Nelson Slough"
"20160915161205-298165440.559387","{6838A345-166A-42B5-A3F3-7392FBF6AC63}","HOME",1.0000000000000000e+00,"Ad",,,,,"With RBMEs"
"20160915161242-622696697.711945","{6838A345-166A-42B5-A3F3-7392FBF6AC63}","CORA",1.0000000000000000e+00,"Unk","Unk",,,,"Auditory detection from Nelson Slough."
"20160915161312-647821187.973022","{6838A345-166A-42B5-A3F3-7392FBF6AC63}","AMWI",2.0000000000000000e+00,"Unk","Unk","N",,,"Nelson Slough Mouth"
"20160915161329-263792932.033539","{6838A345-166A-42B5-A3F3-7392FBF6AC63}","GWTE",1.8000000000000000e+01,"Unk","Unk","N",,,"S. End Flats"
"20160915161542-829801619.052887","{4EFCC5A3-0F61-416B-AE33-BC3E679863A5}","MEGU",2.0000000000000000e+00,"Ad","Unk","N",,,"2nd Rock"
"20160915161559-824602127.075195","{4EFCC5A3-0F61-416B-AE33-BC3E679863A5}","ULGU",1.0000000000000000e+00,"Imm","Unk",,,,"2nd Rock, Large gull"
"20160915161650-589163005.35202","{4EFCC5A3-0F61-416B-AE33-BC3E679863A5}","ULGU",1.0000000000000000e+00,"Ad","Unk","N",,,"2nd Rock, Large gull"
"20160915161708-986093163.490295","{4EFCC5A3-0F61-416B-AE33-BC3E679863A5}","BOGU",1.0000000000000000e+00,"Ad","Unk","N",,,"2nd Rock"
"20160915161902-226866006.851196","{42FF38C5-7CF0-43B6-9908-E14D7E93E873}","CORA",2.0000000000000000e+00,"Unk","Unk",,,,"one on Skagway River, and one at Ore Dock"
"20160915162005-695115506.649017","{42FF38C5-7CF0-43B6-9908-E14D7E93E873}","SUSC",1.0000000000000000e+00,"Ad","M","Y",,,"With juv. at Small Boat Harbor"
"20160915162134-980003237.724304","{42FF38C5-7CF0-43B6-9908-E14D7E93E873}","SUSC",1.0000000000000000e+00,"Juv",,,,,"with male"
"20160915162200-243931353.092194","{42FF38C5-7CF0-43B6-9908-E14D7E93E873}","HERG",1.0000000000000000e+00,"Ad","Unk","N",,,"Small Boat Harbor"
"20160920102128-533424019.813538","{09F284A9-104E-43D6-A101-91090E218ACD}","CORA",1.0000000000000000e+00,"Unk","Unk",,,,"Hackett Hill"
"20160920102158-579518616.199493","{09F284A9-104E-43D6-A101-91090E218ACD}","BAEA",2.0000000000000000e+00,"Ad","Unk",,,,"One across river from interp signs, the other across river from Merganser Log."
"20160920102304-289562463.760376","{09F284A9-104E-43D6-A101-91090E218ACD}","AMWI",1.0000000000000000e+00,"Ad","M","N",,,"In river near Merganser Log.  Some green visible on head."
"20160920102556-774740099.906921","{788E8B97-06F5-47DF-95E6-5A27358B2272}","ULGU",1.8000000000000000e+01,"Juv","Unk",,,,"Nelson Slough Mouth. Appeared to be a group of MEGU juvs, but not totally sure of species."
"20160920102653-14017641.544342","{788E8B97-06F5-47DF-95E6-5A27358B2272}","MEGU",1.0000000000000000e+00,"Ad","Unk",,,,"Nelson Slough Mouth."
"20160920103055-814490020.275116","{8E76D666-05C1-49CE-A7D8-A3D91CA41621}","MEGU",3.4000000000000000e+01,"Mix","Unk","Y",,,"Viewed from CU7. Included adult nonbreeding, immature, and juvenile MEGUs.  They left before I could get an exact count of each."
"20160920103416-709037899.971008","{8E76D666-05C1-49CE-A7D8-A3D91CA41621}","MALL",2.0000000000000000e+01,"Unk","Unk","N",,,"Viewed from CU7"
"20160920103441-45352756.9770813","{8E76D666-05C1-49CE-A7D8-A3D91CA41621}","RBME",1.1000000000000000e+01,"Unk","Unk","N",,,"Flyby viewed from CU7"
"20160920103505-414032697.677612","{8E76D666-05C1-49CE-A7D8-A3D91CA41621}","BAEA",1.0000000000000000e+00,"Unk","Unk",,,,"Audio detection from road."
"20160920103847-373536169.528961","{D8A5AD1E-E9A1-47D4-A390-694D76BF6C63}","COME",2.0000000000000000e+00,"Ad","F","N",,,
"20160920103902-961953163.146973","{D8A5AD1E-E9A1-47D4-A390-694D76BF6C63}","COME",1.0000000000000000e+00,"Ad","M","N",,,
"20160920104624-949556648.731232","{AD24B2DB-657E-4FFE-961E-D20166A5B23A}","SUSC",5.0000000000000000e+02,"Mix","Mix",,,,"Estimated from 2nd Rock."
"20160920104720-364018678.665161","{AD24B2DB-657E-4FFE-961E-D20166A5B23A}","ULGU",4.0000000000000000e+00,"Unk","Unk","U",,,"2nd Rock"
"20160920104920-767111659.049988","{ADD714D3-9CD5-48B5-A188-681D30B05063}","ULGU",5.0000000000000000e+00,"Unk","Unk","U",,,"Yak. Point"
"20160920105005-53504526.6151428","{ADD714D3-9CD5-48B5-A188-681D30B05063}","AMWI",4.0000000000000000e+00,"Unk","Unk","N",,,"Skagway River Mouth"
"20160920105046-592458248.138428","{ADD714D3-9CD5-48B5-A188-681D30B05063}","GLGU",2.0000000000000000e+00,"Ad","Unk","N",,,"Ferry Terminal"
"20160920105112-468700110.912323","{ADD714D3-9CD5-48B5-A188-681D30B05063}","MEGU",2.8000000000000000e+01,"Ad","Unk","N",,,"Ferry Terminal"
"20160920105132-298165440.559387","{ADD714D3-9CD5-48B5-A188-681D30B05063}","MEGU",7.0000000000000000e+00,"Juv","Unk",,,,"Ferry Terminal"
"20160920105150-622696697.711945","{ADD714D3-9CD5-48B5-A188-681D30B05063}","GWGU",1.0000000000000000e+00,"Ad","Unk","N",,,"Ferry Terminal"
"20160920105222-647821187.973022","{ADD714D3-9CD5-48B5-A188-681D30B05063}","ULGU",1.0000000000000000e+00,"Juv","Unk",,,,"Ferry Terminal. Large Juv."
"20160920105257-263792932.033539","{ADD714D3-9CD5-48B5-A188-681D30B05063}","CORA",1.0000000000000000e+00,"Unk","Unk",,,,"Small Boat Harbor"
"20160929082827-533424019.813538","{F8A64E54-7472-42BE-9E63-5036353AEFA1}","BAEA",1.0000000000000000e+00,"Ad","Unk",,,,"S. End Flats"
"20160929082854-579518616.199493","{F8A64E54-7472-42BE-9E63-5036353AEFA1}","AMDI",1.0000000000000000e+00,"Unk","Unk",,,,"Nelson Slough Mouth"
"20160929082917-289562463.760376","{F8A64E54-7472-42BE-9E63-5036353AEFA1}","AMWI",3.0000000000000000e+00,"Unk","Unk","N",,,"Nelson Slough"
"20160929082940-301948010.921478","{F8A64E54-7472-42BE-9E63-5036353AEFA1}","SSHA",1.0000000000000000e+00,"Juv","Unk",,,,"Nelson Slough"
"20160929083201-14017641.544342","{059660E5-08AC-4E89-96AE-789D595A514F}","BAEA",2.0000000000000000e+00,"Ad","Unk",,,,"One ~300m upstream of Taiya Bridge, one ~50m downstream."
"20160929083313-760723590.85083","{059660E5-08AC-4E89-96AE-789D595A514F}","BAEA",2.0000000000000000e+00,"Juv","Unk",,,,"With adult downstream of Taiya Bridge, feeding and practicing flying."
"20160929083402-814490020.275116","{059660E5-08AC-4E89-96AE-789D595A514F}","CORA",2.0000000000000000e+00,"Unk","Unk",,,,"Near BAEA juvs downstream of Taiya Bridge."
"20160929083520-709037899.971008","{059660E5-08AC-4E89-96AE-789D595A514F}","COME",6.0000000000000000e+00,"Ad","Unk","N",,,"Merganser Log"
"20160929083545-45352756.9770813","{059660E5-08AC-4E89-96AE-789D595A514F}","COME",1.0000000000000000e+00,"Juv","Unk",,,,"Merganser Log"
"20160929083602-414032697.677612","{059660E5-08AC-4E89-96AE-789D595A514F}","AMDI",1.0000000000000000e+00,"Unk","Unk",,,,"Merganser Log"
"20160929083723-790480017.662048","{D79FC379-C131-415D-8F76-E6CBAEEF4830}","HOME",1.0000000000000000e+00,"Ad","F","N",,,"Near Road"
"20160929083743-373536169.528961","{D79FC379-C131-415D-8F76-E6CBAEEF4830}","MALL",1.1000000000000000e+01,"Unk","Unk","N",,,"From CU7"
"20160929083803-961953163.146973","{D79FC379-C131-415D-8F76-E6CBAEEF4830}","HADU",4.0000000000000000e+00,"Unk","Unk",,,,"From CU7"
"20160929083819-871445834.636688","{D79FC379-C131-415D-8F76-E6CBAEEF4830}","ULGU",3.7000000000000000e+01,"Unk","Unk",,,,"From CU7.  On West side of inlet… far away"
"20160929084028-949556648.731232","{77D4640E-3001-41BA-9E4D-6B5C1F4D9899}","RTLO",1.0000000000000000e+00,"Ad","Unk","Y",,,"Trespass Cabin"
"20160929084048-364018678.665161","{77D4640E-3001-41BA-9E4D-6B5C1F4D9899}","MAMU",1.0000000000000000e+00,"Ad","Unk","N",,,"Trespass Cabin"
"20160929084108-524868428.707123","{77D4640E-3001-41BA-9E4D-6B5C1F4D9899}","BOGU",5.0000000000000000e+00,"Ad","Unk","N",,,"Trespass Cabin"
"20160929084310-53504526.6151428","{A6650938-27ED-4BA7-9E7C-A1D66FE6BFCE}","GWGU",1.0000000000000000e+00,"Ad","Unk","N",,,
"20160929084323-592458248.138428","{A6650938-27ED-4BA7-9E7C-A1D66FE6BFCE}","COME",1.0000000000000000e+00,"Ad","Unk","N",,,
"20160929084454-298165440.559387","{6B206232-301B-450D-B8C1-D78F20498903}","MEGU",1.0000000000000000e+00,"Ad","Unk","N",,,
"20160929085027-647821187.973022","{9D494A24-89E6-4A45-AF65-9B976D446E57}","ULGU",1.0000000000000000e+00,"Juv","Unk",,,,"Large gull"
"20160929085141-279342055.32074","{2F30580D-CF3C-4A48-B4F6-A5774099925F}","MEGU",2.5000000000000000e+01,"Ad","Unk","N",,,"Separate groups from the Skagway River Mouth and Ferry Terminal"
"20160929085224-829801619.052887","{2F30580D-CF3C-4A48-B4F6-A5774099925F}","GWGU",3.0000000000000000e+00,"Ad","Unk","N",,,"Skagway River Mouth"
"20160929085243-824602127.075195","{2F30580D-CF3C-4A48-B4F6-A5774099925F}","COME",1.0000000000000000e+00,"Ad","Unk","N",,,"Skagway River Mouth"
"20160929085258-589163005.35202","{2F30580D-CF3C-4A48-B4F6-A5774099925F}","BOGU",1.0000000000000000e+00,"Ad","Unk","N",,,"Skagway River Mouth"
"20160929085312-986093163.490295","{2F30580D-CF3C-4A48-B4F6-A5774099925F}","MEGU",1.0000000000000000e+00,"Imm","Unk",,,,"Ferry Terminal"
"20170713131846-289562463.760376","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","GWGU",4.0000000000000000e+00,"Ad",,,,,
"20170713131908-301948010.921478","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","HERG",1.0000000000000000e+00,"Ad",,,,,
"20170713131930-774740099.906921","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","COME",1.0000000000000000e+00,"Ad","M",,,,"In pair with female."
"20170713132122-14017641.544342","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","COME",1.0000000000000000e+00,"Ad","F",,,,"In pair with male."
"20170713132139-760723590.85083","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","COME",1.0000000000000000e+00,"Ad","F",,,,
"20170713132152-814490020.275116","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","SUSC",1.0000000000000000e+00,"Ad","M",,,,
"20170713132215-709037899.971008","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","BEKI",1.0000000000000000e+00,"Ad","F",,,,"In pair with male"
"20170713132231-45352756.9770813","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","BEKI",1.0000000000000000e+00,"Ad","M",,,,"In pair with female"
"20170713132246-414032697.677612","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","MAMU",2.0000000000000000e+00,"Ad","M",,,,"2 pairs of MAMU seen. These represent the 2 males assumed to be paired with females."
"20170713132404-862619340.419769","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","MAMU",2.0000000000000000e+00,"Ad","F",,,,"2 pairs of MAMU seen. These represent the 2 females assumed to be paired with males."
"20170713132430-790480017.662048","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","MAMU",1.0000000000000000e+00,"Ad",,,,,"1 solo MAMU seen, not in a pair."
"20170713132448-373536169.528961","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","Gull sp.",2.0000000000000000e+00,"Imm",,,,,"2 immature unidentified gulls."
"20170713132521-961953163.146973","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","Gull sp.",2.0000000000000000e+00,"Imm",,,,,"2 immatures unidentified large gulls."
"20170713132545-871445834.636688","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","BUFF",1.0000000000000000e+00,"Ad","M",,,,"unknown if in pairs"
"20170713132615-56236863.1362915","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","BUFF",3.0000000000000000e+00,"Ad","F",,,,"unknown if in pairs"
"20170713132639-949556648.731232","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","MEGU",3.6000000000000000e+01,"Ad",,,,,
"20170713132655-364018678.665161","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","RBME",1.0000000000000000e+00,"Ad","M",,,,"1 pair of RBME seen. This represents the male in the pairs."
"20170713132729-524868428.707123","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","RBME",1.0000000000000000e+00,"Ad","F",,,,"1 pair of RBME seen. This represents the female in the pair."
"20170713132755-767111659.049988","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","RBME",5.0000000000000000e+00,"Ad","M",,,,"Not clearly paired."
"20170713132816-53504526.6151428","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","RBME",4.0000000000000000e+00,"Ad","F",,,,"Not clearly paired."
"20170713132847-592458248.138428","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","PIGU",2.0000000000000000e+00,"Ad",,,,,
"20170713132859-468700110.912323","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","GWxHE",1.0000000000000000e+00,"Ad",,,,,"Glaucous winged X Herring Gull hybrid"
"20170713133443-298165440.559387","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","BOGU",3.0000000000000000e+00,"Ad",,,,,
"20170713133500-622696697.711945","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","BAGO",1.0000000000000000e+00,"Ad","M",,,,"1 pair seen. This represents the male counterpart of the pair."
"20170713133524-647821187.973022","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","BAGO",1.0000000000000000e+00,"Ad","F",,,,"1 pair seen. This represents the female counterpart of the pair."
"20170713133828-263792932.033539","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","BAGO",1.1000000000000000e+01,"Ad","M",,,,
"20170713133959-279342055.32074","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","BAGO",9.0000000000000000e+00,"Ad","F",,,,
"20170713134208-829801619.052887","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","NOCR",1.1000000000000000e+01,,,,,,
"20170713134225-824602127.075195","{06AF51BA-5F81-44D5-88FD-C59BC8EEABC6}","AMDI",1.0000000000000000e+00,,,,,,
"20170713134647-986093163.490295","{3920144F-A9DC-4C21-91C4-4D7B37AC3DE3}","HERG",1.0000000000000000e+00,"Ad",,,,,
"20170713134658-910964310.16922","{3920144F-A9DC-4C21-91C4-4D7B37AC3DE3}","COME",1.0000000000000000e+00,"Ad","M",,,,
"20170713134714-226866006.851196","{3920144F-A9DC-4C21-91C4-4D7B37AC3DE3}","MAMU",2.0000000000000000e+00,"Ad","M",,,,"2 pairs of MAMU seen. These are assumed to be the males paired with females."
"20170713134958-695115506.649017","{3920144F-A9DC-4C21-91C4-4D7B37AC3DE3}","MAMU",2.0000000000000000e+00,"Ad","F",,,,"2 pairs of MAMU seen. These are assumed to be the females paired with males."
"20170713135019-980003237.724304","{3920144F-A9DC-4C21-91C4-4D7B37AC3DE3}","MAMU",1.0000000000000000e+00,"Ad",,,,,"lone adult"
"20170713135031-243931353.092194","{3920144F-A9DC-4C21-91C4-4D7B37AC3DE3}","Gull sp.",1.4000000000000000e+01,"Ad",,,,,
"20170713135043-533873081.207275","{3920144F-A9DC-4C21-91C4-4D7B37AC3DE3}","BAGO",1.0000000000000000e+00,"Ad",,,,,
"20170713135243-999414563.179016","{9BC40DF8-A154-4790-ACC6-BFEA2AF18794}","MAMU",1.0000000000000000e+00,"Ad","M",,,,"1 pair seen. Assumed to be the male paried with female."
"20170713135259-676175892.353058","{9BC40DF8-A154-4790-ACC6-BFEA2AF18794}","MAMU",1.0000000000000000e+00,"Ad","F",,,,"1 pair seen. Assumed to be the female paired with male."
"20170713135314-15703916.5496826","{9BC40DF8-A154-4790-ACC6-BFEA2AF18794}","MAMU",1.0000000000000000e+01,"Ad",,,,,
"20170713135344-575183808.803558","{9BC40DF8-A154-4790-ACC6-BFEA2AF18794}","COME",2.0000000000000000e+00,"Ad","M",,,,
"20170713135623-100052237.510681","{9BC40DF8-A154-4790-ACC6-BFEA2AF18794}","COME",6.0000000000000000e+00,"Ad","F",,,,
"20170713135638-103022634.983063","{9BC40DF8-A154-4790-ACC6-BFEA2AF18794}","Gull sp.",1.0000000000000000e+00,"Imm",,,,,"unidentified immature gull"
"20170713142805-798884391.784668","{9BC40DF8-A154-4790-ACC6-BFEA2AF18794}","MEGU",6.0000000000000000e+00,"Ad",,,,,
"20170713142821-284480273.723602","{9BC40DF8-A154-4790-ACC6-BFEA2AF18794}","GWGU",1.0000000000000000e+00,"Ad",,,,,
"20170713143006-295772850.513458","{5835A294-6A2C-4FC3-97EE-91D41271D970}","BAGO",5.0000000000000000e+00,"Ad","M",,,,
"20170713143023-382010698.318481","{5835A294-6A2C-4FC3-97EE-91D41271D970}","BAGO",1.8000000000000000e+01,"Mix","F/Juv",,,,"Field data sheet says records 18 females, with a note that says some classified as female appear to be juvenile male."
"20170713143053-300970494.747162","{5835A294-6A2C-4FC3-97EE-91D41271D970}","BAEA",2.0000000000000000e+00,"Ad",,,,,
"20170713143148-948571085.929871","{5835A294-6A2C-4FC3-97EE-91D41271D970}","BAEA",2.0000000000000000e+00,"Imm",,,,,"Both immature BAEA appeared to be 3 years old."
"20170713143204-979829370.975494","{5835A294-6A2C-4FC3-97EE-91D41271D970}","BEKI",1.0000000000000000e+00,"Ad","M",,,,"Seen in pair with female"
"20170713143226-401374340.057373","{5835A294-6A2C-4FC3-97EE-91D41271D970}","BEKI",1.0000000000000000e+00,"Ad","F",,,,"Seen in pair with male"
"20170713143504-160441517.829895","{6D00917D-6823-4DF7-A8DB-BAE28BEBC780}","Gull sp.",8.0000000000000000e+00,,,,,,
"20170713143512-162821590.900421","{6D00917D-6823-4DF7-A8DB-BAE28BEBC780}","MEGU",2.0300000000000000e+02,"Ad",,,,,
"20170713143519-646587133.407593","{6D00917D-6823-4DF7-A8DB-BAE28BEBC780}","GWGU",8.0000000000000000e+00,"Ad",,,,,
"20170713143528-410073220.729828","{6D00917D-6823-4DF7-A8DB-BAE28BEBC780}","HERG",2.6000000000000000e+01,"Ad",,,,,
"20170713143752-412766814.231873","{6D00917D-6823-4DF7-A8DB-BAE28BEBC780}","COGO",1.0000000000000000e+00,"Ad","M",,,,
"20170713143803-712730467.319489","{6D00917D-6823-4DF7-A8DB-BAE28BEBC780}","COGO",1.5000000000000000e+01,"Ad","F",,,,
"20170713143822-326206207.275391","{6D00917D-6823-4DF7-A8DB-BAE28BEBC780}","BAGO",2.0000000000000000e+00,"Ad","M",,,,"2 pairs BAGO seen. These are the males that were paired with females"
"20170713143859-633178889.751434","{6D00917D-6823-4DF7-A8DB-BAE28BEBC780}","BAGO",2.0000000000000000e+00,"Ad","F",,,,"2 pairs of BAGO seen. These are the females that were paired with males."
"20170713143922-207561135.292053","{6D00917D-6823-4DF7-A8DB-BAE28BEBC780}","MALL",7.0000000000000000e+00,"Ad","M",,,,
"20170713143929-186013519.763947","{6D00917D-6823-4DF7-A8DB-BAE28BEBC780}","MALL",3.0000000000000000e+00,"Ad","F",,,,
"20170713143938-583359003.067017","{6D00917D-6823-4DF7-A8DB-BAE28BEBC780}","GWTE",2.0000000000000000e+00,"Ad","M",,,,
"20170713143947-80714643.0015564","{6D00917D-6823-4DF7-A8DB-BAE28BEBC780}","GWTE",1.0000000000000000e+00,"Ad","F",,,,
"20170713143957-457971453.666687","{6D00917D-6823-4DF7-A8DB-BAE28BEBC780}","BAEA",1.0000000000000000e+00,"Imm",,,,,
"20170713144423-261368274.688721","{7DD8DA98-9FA8-4A8B-92BA-DE21A7F7BE8B}","COME",1.0000000000000000e+00,"Ad","M",,,,
"20170713144432-785212218.761444","{7DD8DA98-9FA8-4A8B-92BA-DE21A7F7BE8B}","COME",1.0000000000000000e+00,"Ad","F",,,,
"20170713144442-378902554.512024","{7DD8DA98-9FA8-4A8B-92BA-DE21A7F7BE8B}","MEGU",2.0000000000000000e+00,"Ad",,,,,
"20170713144450-289665043.354034","{7DD8DA98-9FA8-4A8B-92BA-DE21A7F7BE8B}","THGU",1.0000000000000000e+00,"Ad",,,,,
"20170713144458-919377088.546753","{7DD8DA98-9FA8-4A8B-92BA-DE21A7F7BE8B}","GWGU",1.0000000000000000e+00,"Ad",,,,,
"20170713144507-631742417.812347","{7DD8DA98-9FA8-4A8B-92BA-DE21A7F7BE8B}","HERG",1.0000000000000000e+00,"Ad",,,,,
"20170713144706-428456366.062164","{7AE5B162-7E13-4E1F-A7CD-0B5024016AB1}","BAEA",1.0000000000000000e+00,"Ad",,,,,
"20170713144716-97973823.5473633","{7AE5B162-7E13-4E1F-A7CD-0B5024016AB1}","TRUS",1.0000000000000000e+00,"Ad","M",,,,"1 pair seen. Assumed to be the male paired with a female."
"20170713145630-561040103.435516","{7AE5B162-7E13-4E1F-A7CD-0B5024016AB1}","TRUS",1.0000000000000000e+00,"Ad","F",,,,"1 pair seen. Assumed to be the female paired with a male."
"20170713145649-694485306.739807","{7AE5B162-7E13-4E1F-A7CD-0B5024016AB1}","BEKI",1.0000000000000000e+00,"Ad",,,,,
"20170713145701-913717567.920685","{7AE5B162-7E13-4E1F-A7CD-0B5024016AB1}","NOHA",1.0000000000000000e+00,"Ad","M",,,,
